id,c_municipio,c_estado,descripcion
catalogo_municipio2236,348,OAX,San Sebastián Tecomaxtlahuaca
catalogo_municipio2237,349,OAX,San Sebastián Teitipac
catalogo_municipio2238,350,OAX,San Sebastián Tutla
catalogo_municipio2239,351,OAX,San Simón Almolongas
catalogo_municipio2240,352,OAX,San Simón Zahuatlán
catalogo_municipio2241,353,OAX,Santa Ana
catalogo_municipio2242,354,OAX,Santa Ana Ateixtlahuaca
catalogo_municipio2243,355,OAX,Santa Ana Cuauhtémoc
catalogo_municipio2244,356,OAX,Santa Ana del Valle
catalogo_municipio2245,357,OAX,Santa Ana Tavela
catalogo_municipio2246,358,OAX,Santa Ana Tlapacoyan
catalogo_municipio2247,359,OAX,Santa Ana Yareni
catalogo_municipio2248,360,OAX,Santa Ana Zegache
catalogo_municipio2249,361,OAX,Santa Catalina Quierí
catalogo_municipio2250,362,OAX,Santa Catarina Cuixtla
catalogo_municipio2251,363,OAX,Santa Catarina Ixtepeji
catalogo_municipio2252,364,OAX,Santa Catarina Juquila
catalogo_municipio2253,365,OAX,Santa Catarina Lachatao
catalogo_municipio2254,366,OAX,Santa Catarina Loxicha
catalogo_municipio2255,367,OAX,Santa Catarina Mechoacán
catalogo_municipio2256,368,OAX,Santa Catarina Minas
catalogo_municipio2257,369,OAX,Santa Catarina Quiané
catalogo_municipio2258,370,OAX,Santa Catarina Tayata
catalogo_municipio2259,371,OAX,Santa Catarina Ticuá
catalogo_municipio2260,372,OAX,Santa Catarina Yosonotú
catalogo_municipio2261,373,OAX,Santa Catarina Zapoquila
catalogo_municipio2262,374,OAX,Santa Cruz Acatepec
catalogo_municipio2263,375,OAX,Santa Cruz Amilpas
catalogo_municipio2264,376,OAX,Santa Cruz de Bravo
catalogo_municipio2265,377,OAX,Santa Cruz Itundujia
catalogo_municipio2266,378,OAX,Santa Cruz Mixtepec
catalogo_municipio2267,379,OAX,Santa Cruz Nundaco
catalogo_municipio2268,380,OAX,Santa Cruz Papalutla
catalogo_municipio2269,381,OAX,Santa Cruz Tacache de Mina
catalogo_municipio2270,382,OAX,Santa Cruz Tacahua
catalogo_municipio2271,383,OAX,Santa Cruz Tayata
catalogo_municipio2272,384,OAX,Santa Cruz Xitla
catalogo_municipio2273,385,OAX,Santa Cruz Xoxocotlán
catalogo_municipio2274,386,OAX,Santa Cruz Zenzontepec
catalogo_municipio2275,387,OAX,Santa Gertrudis
catalogo_municipio2276,388,OAX,Santa Inés del Monte
catalogo_municipio2277,389,OAX,Santa Inés Yatzeche
catalogo_municipio2278,390,OAX,Santa Lucía del Camino
catalogo_municipio2279,391,OAX,Santa Lucía Miahuatlán
catalogo_municipio2280,392,OAX,Santa Lucía Monteverde
catalogo_municipio2281,393,OAX,Santa Lucía Ocotlán
catalogo_municipio2282,394,OAX,Santa María Alotepec
catalogo_municipio2283,395,OAX,Santa María Apazco
catalogo_municipio2284,396,OAX,Santa María la Asunción
catalogo_municipio2285,397,OAX,Heroica Ciudad de Tlaxiaco
catalogo_municipio2286,398,OAX,Ayoquezco de Aldama
catalogo_municipio2287,399,OAX,Santa María Atzompa
catalogo_municipio2288,400,OAX,Santa María Camotlán
catalogo_municipio2289,401,OAX,Santa María Colotepec
catalogo_municipio2290,402,OAX,Santa María Cortijo
catalogo_municipio2291,403,OAX,Santa María Coyotepec
catalogo_municipio2292,404,OAX,Santa María Chachoápam
catalogo_municipio2293,405,OAX,Villa de Chilapa de Díaz
catalogo_municipio2294,406,OAX,Santa María Chilchotla
catalogo_municipio2295,407,OAX,Santa María Chimalapa
catalogo_municipio2296,408,OAX,Santa María del Rosario
catalogo_municipio2297,409,OAX,Santa María del Tule
catalogo_municipio2298,410,OAX,Santa María Ecatepec
catalogo_municipio2299,411,OAX,Santa María Guelacé
catalogo_municipio2300,412,OAX,Santa María Guienagati
catalogo_municipio2301,413,OAX,Santa María Huatulco
catalogo_municipio2302,414,OAX,Santa María Huazolotitlán
catalogo_municipio2303,415,OAX,Santa María Ipalapa
catalogo_municipio2304,416,OAX,Santa María Ixcatlán
catalogo_municipio2305,417,OAX,Santa María Jacatepec
catalogo_municipio2306,418,OAX,Santa María Jalapa del Marqués
catalogo_municipio2307,419,OAX,Santa María Jaltianguis
catalogo_municipio2308,420,OAX,Santa María Lachixío
catalogo_municipio2309,421,OAX,Santa María Mixtequilla
catalogo_municipio2310,422,OAX,Santa María Nativitas
catalogo_municipio2311,423,OAX,Santa María Nduayaco
catalogo_municipio2312,424,OAX,Santa María Ozolotepec
catalogo_municipio2313,425,OAX,Santa María Pápalo
catalogo_municipio2314,426,OAX,Santa María Peñoles
catalogo_municipio2315,427,OAX,Santa María Petapa
catalogo_municipio2316,428,OAX,Santa María Quiegolani
catalogo_municipio2317,429,OAX,Santa María Sola
catalogo_municipio2318,430,OAX,Santa María Tataltepec
catalogo_municipio2319,431,OAX,Santa María Tecomavaca
catalogo_municipio2320,432,OAX,Santa María Temaxcalapa
catalogo_municipio2321,433,OAX,Santa María Temaxcaltepec
catalogo_municipio2322,434,OAX,Santa María Teopoxco
catalogo_municipio2323,435,OAX,Santa María Tepantlali
catalogo_municipio2324,436,OAX,Santa María Texcatitlán
catalogo_municipio2325,437,OAX,Santa María Tlahuitoltepec
catalogo_municipio2326,438,OAX,Santa María Tlalixtac
catalogo_municipio2327,439,OAX,Santa María Tonameca
catalogo_municipio2328,440,OAX,Santa María Totolapilla
catalogo_municipio2329,441,OAX,Santa María Xadani
catalogo_municipio2330,442,OAX,Santa María Yalina
catalogo_municipio2331,443,OAX,Santa María Yavesía
catalogo_municipio2332,444,OAX,Santa María Yolotepec
catalogo_municipio2333,445,OAX,Santa María Yosoyúa
catalogo_municipio2334,446,OAX,Santa María Yucuhiti
catalogo_municipio2335,447,OAX,Santa María Zacatepec
catalogo_municipio2336,448,OAX,Santa María Zaniza
catalogo_municipio2337,449,OAX,Santa María Zoquitlán
catalogo_municipio2338,450,OAX,Santiago Amoltepec
catalogo_municipio2339,451,OAX,Santiago Apoala
catalogo_municipio2340,452,OAX,Santiago Apóstol
catalogo_municipio2341,453,OAX,Santiago Astata
catalogo_municipio2342,454,OAX,Santiago Atitlán
catalogo_municipio2343,455,OAX,Santiago Ayuquililla
catalogo_municipio2344,456,OAX,Santiago Cacaloxtepec
catalogo_municipio2345,457,OAX,Santiago Camotlán
catalogo_municipio2346,458,OAX,Santiago Comaltepec
catalogo_municipio2347,459,OAX,Santiago Chazumba
catalogo_municipio2348,460,OAX,Santiago Choápam
catalogo_municipio2349,461,OAX,Santiago del Río
catalogo_municipio2350,462,OAX,Santiago Huajolotitlán
catalogo_municipio2351,463,OAX,Santiago Huauclilla
catalogo_municipio2352,464,OAX,Santiago Ihuitlán Plumas
catalogo_municipio2353,465,OAX,Santiago Ixcuintepec
catalogo_municipio2354,466,OAX,Santiago Ixtayutla
catalogo_municipio2355,467,OAX,Santiago Jamiltepec
catalogo_municipio2356,468,OAX,Santiago Jocotepec
catalogo_municipio2357,469,OAX,Santiago Juxtlahuaca
catalogo_municipio2358,470,OAX,Santiago Lachiguiri
catalogo_municipio2359,471,OAX,Santiago Lalopa
catalogo_municipio2360,472,OAX,Santiago Laollaga
catalogo_municipio2361,473,OAX,Santiago Laxopa
catalogo_municipio2362,474,OAX,Santiago Llano Grande
catalogo_municipio2363,475,OAX,Santiago Matatlán
catalogo_municipio2364,476,OAX,Santiago Miltepec
catalogo_municipio2365,477,OAX,Santiago Minas
catalogo_municipio2366,478,OAX,Santiago Nacaltepec
catalogo_municipio2367,479,OAX,Santiago Nejapilla
catalogo_municipio2368,480,OAX,Santiago Nundiche
catalogo_municipio2369,481,OAX,Santiago Nuyoó
catalogo_municipio2370,482,OAX,Santiago Pinotepa Nacional
catalogo_municipio2371,483,OAX,Santiago Suchilquitongo
catalogo_municipio2372,484,OAX,Santiago Tamazola
catalogo_municipio2373,485,OAX,Santiago Tapextla
catalogo_municipio2374,486,OAX,Villa Tejúpam de la Unión
catalogo_municipio2375,487,OAX,Santiago Tenango
catalogo_municipio2376,488,OAX,Santiago Tepetlapa
catalogo_municipio2377,489,OAX,Santiago Tetepec
catalogo_municipio2378,490,OAX,Santiago Texcalcingo
catalogo_municipio2379,491,OAX,Santiago Textitlán
catalogo_municipio2380,492,OAX,Santiago Tilantongo
catalogo_municipio2381,493,OAX,Santiago Tillo
catalogo_municipio2382,494,OAX,Santiago Tlazoyaltepec
catalogo_municipio2383,495,OAX,Santiago Xanica
catalogo_municipio2384,496,OAX,Santiago Xiacuí
catalogo_municipio2385,497,OAX,Santiago Yaitepec
catalogo_municipio2386,498,OAX,Santiago Yaveo
catalogo_municipio2387,499,OAX,Santiago Yolomécatl
catalogo_municipio2388,500,OAX,Santiago Yosondúa
catalogo_municipio2389,501,OAX,Santiago Yucuyachi
catalogo_municipio2390,502,OAX,Santiago Zacatepec
catalogo_municipio2391,503,OAX,Santiago Zoochila
catalogo_municipio2392,504,OAX,Nuevo Zoquiápam
catalogo_municipio2393,505,OAX,Santo Domingo Ingenio
catalogo_municipio2394,506,OAX,Santo Domingo Albarradas
catalogo_municipio2395,507,OAX,Santo Domingo Armenta
catalogo_municipio2396,508,OAX,Santo Domingo Chihuitán
catalogo_municipio2397,509,OAX,Santo Domingo de Morelos
catalogo_municipio2398,510,OAX,Santo Domingo Ixcatlán
catalogo_municipio2399,511,OAX,Santo Domingo Nuxaá
catalogo_municipio2400,512,OAX,Santo Domingo Ozolotepec
catalogo_municipio2401,513,OAX,Santo Domingo Petapa
catalogo_municipio2402,514,OAX,Santo Domingo Roayaga
catalogo_municipio2403,515,OAX,Santo Domingo Tehuantepec
catalogo_municipio2404,516,OAX,Santo Domingo Teojomulco
catalogo_municipio2405,517,OAX,Santo Domingo Tepuxtepec
catalogo_municipio2406,518,OAX,Santo Domingo Tlatayápam
catalogo_municipio2407,519,OAX,Santo Domingo Tomaltepec
catalogo_municipio2408,520,OAX,Santo Domingo Tonalá
catalogo_municipio2409,521,OAX,Santo Domingo Tonaltepec
catalogo_municipio2410,522,OAX,Santo Domingo Xagacía
catalogo_municipio2411,523,OAX,Santo Domingo Yanhuitlán
catalogo_municipio2412,524,OAX,Santo Domingo Yodohino
catalogo_municipio2413,525,OAX,Santo Domingo Zanatepec
catalogo_municipio2414,526,OAX,Santos Reyes Nopala
catalogo_municipio2415,527,OAX,Santos Reyes Pápalo
catalogo_municipio2416,528,OAX,Santos Reyes Tepejillo
catalogo_municipio2417,529,OAX,Santos Reyes Yucuná
catalogo_municipio2418,530,OAX,Santo Tomás Jalieza
catalogo_municipio2419,531,OAX,Santo Tomás Mazaltepec
catalogo_municipio2420,532,OAX,Santo Tomás Ocotepec
catalogo_municipio2421,533,OAX,Santo Tomás Tamazulapan
catalogo_municipio2422,534,OAX,San Vicente Coatlán
catalogo_municipio2423,535,OAX,San Vicente Lachixío
catalogo_municipio2424,536,OAX,San Vicente Nuñú
catalogo_municipio2425,537,OAX,Silacayoápam
catalogo_municipio2426,538,OAX,Sitio de Xitlapehua
catalogo_municipio2427,539,OAX,Soledad Etla
catalogo_municipio2428,540,OAX,Villa de Tamazulápam del Progreso
catalogo_municipio2429,541,OAX,Tanetze de Zaragoza
catalogo_municipio2430,542,OAX,Taniche
catalogo_municipio2431,543,OAX,Tataltepec de Valdés
catalogo_municipio2432,544,OAX,Teococuilco de Marcos Pérez
catalogo_municipio2433,545,OAX,Teotitlán de Flores Magón
catalogo_municipio2434,546,OAX,Teotitlán del Valle
catalogo_municipio2435,547,OAX,Teotongo
catalogo_municipio2436,548,OAX,Tepelmeme Villa de Morelos
catalogo_municipio2437,549,OAX,Tezoatlán de Segura y Luna
catalogo_municipio2438,550,OAX,San Jerónimo Tlacochahuaya
catalogo_municipio2439,551,OAX,Tlacolula de Matamoros
catalogo_municipio2440,552,OAX,Tlacotepec Plumas
catalogo_municipio2441,553,OAX,Tlalixtac de Cabrera
catalogo_municipio2442,554,OAX,Totontepec Villa de Morelos
catalogo_municipio2443,555,OAX,Trinidad Zaachila
catalogo_municipio2444,556,OAX,La Trinidad Vista Hermosa
catalogo_municipio2445,557,OAX,Unión Hidalgo
catalogo_municipio2446,558,OAX,Valerio Trujano
catalogo_municipio2447,559,OAX,San Juan Bautista Valle Nacional
catalogo_municipio2448,560,OAX,Villa Díaz Ordaz
catalogo_municipio2449,561,OAX,Yaxe
catalogo_municipio2450,562,OAX,Magdalena Yodocono de Porfirio Díaz
catalogo_municipio2451,563,OAX,Yogana
catalogo_municipio2452,564,OAX,Yutanduchi de Guerrero
catalogo_municipio2453,565,OAX,Villa de Zaachila
catalogo_municipio2454,566,OAX,San Mateo Yucutindoo
catalogo_municipio2455,567,OAX,Zapotitlán Lagunas
catalogo_municipio2456,568,OAX,Zapotitlán Palmas
catalogo_municipio2457,569,OAX,Santa Inés de Zaragoza
catalogo_municipio2458,570,OAX,Zimatlán de Álvarez
