id,c_colonia,c_codigopostal,descripcion
catalogo_colonias555,0001,69807,Unión Hidalgo
catalogo_colonias556,0001,69820,San José
catalogo_colonias557,0001,69859,San José Yatandoyo
catalogo_colonias558,0001,69891,Santa Cruz
catalogo_colonias559,0001,69900,El Nogal
catalogo_colonias560,0001,69912,Santa Cruz Yodocono
catalogo_colonias561,0001,69955,San Isidro Trementina
catalogo_colonias562,0001,69964,Llano de Ayuca
catalogo_colonias563,0001,69983,San José Río Minas
catalogo_colonias564,0001,69990,Guadalupe Victoria
catalogo_colonias565,0001,70023,Santa Cruz de los Pescadores
catalogo_colonias566,0001,70110,Niza Luba
catalogo_colonias567,0001,70140,1era. Sección
catalogo_colonias568,0001,70157,Rodulfo Figueroa
catalogo_colonias569,0001,70160,Ejidal
catalogo_colonias570,0001,70170,Tercera Sección
catalogo_colonias571,0001,70195,El Morro
catalogo_colonias572,0001,70207,Loma Linda
catalogo_colonias573,0001,70227,La Estrella
catalogo_colonias574,0001,70256,San Francisco Jayacaxtepec
catalogo_colonias575,0001,70287,Cerro Costoche
catalogo_colonias576,0001,70307,Ferrocarrileros
catalogo_colonias577,0001,70341,Maluco
catalogo_colonias578,0001,70366,San Antonio Nuevo Paraíso
catalogo_colonias579,0001,70382,Chivaniza
catalogo_colonias580,0001,70400,San Isidro
catalogo_colonias581,0001,70423,Santiago Ixtaltepec
catalogo_colonias582,0001,70424,Los Pinos
catalogo_colonias583,0001,70435,3 de Mayo
catalogo_colonias584,0001,70703,Playa Azul
catalogo_colonias585,0001,70705,Villa la Esperanza (Ocotal)
catalogo_colonias586,0001,70720,Del Carmen (Palo Grande)
catalogo_colonias587,0001,70778,San Diego
catalogo_colonias588,0001,70829,La Reforma
catalogo_colonias589,0001,70864,El Progreso
catalogo_colonias590,0001,70882,Loma Morillo
catalogo_colonias591,0001,70900,Barrio Chubasco
catalogo_colonias592,0001,70924,San Isidro Miramar
catalogo_colonias593,0001,70946,Progreso Alto
catalogo_colonias594,0001,70988,La Joya
catalogo_colonias595,0001,71007,La Quebradora
catalogo_colonias596,0001,71076,San Martín
catalogo_colonias597,0001,71091,Santa Ana
catalogo_colonias598,0001,71125,El Chamizal
catalogo_colonias599,0001,71223,Alfareros
catalogo_colonias600,0001,71238,Lázaro Cárdenas del Río
catalogo_colonias601,0001,71266,Ampliación San Antonio
catalogo_colonias602,0001,71273,El Paredón
catalogo_colonias603,0001,71286,La Guadalupe
catalogo_colonias604,0001,71307,Agua la Avispa
catalogo_colonias605,0001,71317,Renacimiento
catalogo_colonias606,0001,71328,Buena Vista
catalogo_colonias607,0001,71333,Benito Juárez
catalogo_colonias608,0001,71338,Allende
catalogo_colonias609,0001,71340,De la Esmeralda
catalogo_colonias610,0001,71345,El Machín
catalogo_colonias611,0001,71352,Arroyo del Tecolote
catalogo_colonias612,0001,71359,Corral de Piedras
catalogo_colonias613,0001,71366,Agua Ceniza
catalogo_colonias614,0001,71372,Agua Tierna
catalogo_colonias615,0001,71376,Baja California
catalogo_colonias616,0001,71384,Buenavista
catalogo_colonias617,0001,71388,Barranca Campeche
catalogo_colonias618,0001,71393,Atotonilco
catalogo_colonias619,0001,71397,Acahual
catalogo_colonias620,0001,71409,Acapiztla
catalogo_colonias621,0001,71425,Agua del Sabino
catalogo_colonias622,0001,71457,El Carrizal
catalogo_colonias623,0001,71483,San Ildefonso Viejo
catalogo_colonias624,0001,71514,San Isidro
catalogo_colonias625,0001,71523,Jelaro
catalogo_colonias626,0001,71528,El Llano
catalogo_colonias627,0001,71540,Guadalupe
catalogo_colonias628,0001,71543,Los Sarmiento
catalogo_colonias629,0001,71553,Maguey Largo
catalogo_colonias630,0001,71597,San Isidro la Cañada
catalogo_colonias631,0001,71604,Emiliano Zapata
catalogo_colonias632,0001,71615,La Culebra
catalogo_colonias633,0001,71671,La Catalina
catalogo_colonias634,0001,71720,Gigante
catalogo_colonias635,0001,71747,San Marcos el Coyul
catalogo_colonias636,0001,71847,La Plata
catalogo_colonias637,0001,71953,Cañada de Guadalupe
catalogo_colonias638,0001,71996,Cabo las Olas
catalogo_colonias639,0001,72000,Centro
catalogo_colonias640,0001,72733,Bosque Sanctorum
catalogo_colonias641,0001,72820,Reserva Territorial Atlixcayotl
catalogo_colonias642,0001,73009,Coyolito (El Coyol)
catalogo_colonias643,0001,73054,La Gloria
catalogo_colonias644,0001,73099,Nactanca Chica (La Colonia)
catalogo_colonias645,0001,73177,Las Flores
catalogo_colonias646,0001,73300,Toltempan
catalogo_colonias647,0001,73355,África Vieja
catalogo_colonias648,0001,73585,El Progreso
catalogo_colonias649,0001,73798,Villa Montana
catalogo_colonias650,0001,73887,Santa Rosa
catalogo_colonias651,0001,74129,San Buenaventura Tecaltzingo
catalogo_colonias652,0001,74160,Paseo de los Sauces
catalogo_colonias653,0001,74173,Cháhuac
catalogo_colonias654,0001,74367,Valle Real
catalogo_colonias655,0001,74733,Titilintzin
catalogo_colonias656,0001,75012,Zona Industrial AUDI
catalogo_colonias657,0001,75083,Guadalupe Camojapa
catalogo_colonias658,0001,75119,Santa Rosa Ocotitlán
catalogo_colonias659,0001,75235,El Esfuerzo
catalogo_colonias660,0001,75393,Emiliano Zapata
catalogo_colonias661,0001,75420,Hermosillo
catalogo_colonias662,0001,75827,San Isidro Vista Hermosa
catalogo_colonias663,0001,75910,San Miguel
catalogo_colonias664,0001,76000,Centro
catalogo_colonias665,0001,76246,Parque Tecnológico Innovación Querétaro
catalogo_colonias666,0001,76495,El Zapote II
catalogo_colonias667,0001,76568,Tierras Coloradas
catalogo_colonias668,0001,76610,La Presita
catalogo_colonias669,0001,76650,San Félix
catalogo_colonias670,0001,76824,Lomas de la Estancia
catalogo_colonias671,0001,76906,Punta Esmeralda
catalogo_colonias672,0001,76950,La Florida
catalogo_colonias673,0001,77000,Chetumal Centro
catalogo_colonias674,0001,77130,Chun On
catalogo_colonias675,0001,77376,San Martiniano
catalogo_colonias676,0001,77410,La Guadalupana
catalogo_colonias677,0001,77516,Supermanzana 245
catalogo_colonias678,0001,77580,Puerto Morelos
catalogo_colonias679,0001,77670,Las Golondrinas
catalogo_colonias680,0001,77718,Bali
catalogo_colonias681,0001,77762,Xul Kaa
catalogo_colonias682,0001,77883,San Juan Oriente
catalogo_colonias683,0001,78000,San Luis Potosí Centro
catalogo_colonias684,0001,78432,Bosques del Márquez
catalogo_colonias685,0001,78483,El Llanito
catalogo_colonias686,0001,78508,De Santiago
catalogo_colonias687,0001,78527,Antigua Guayulera
catalogo_colonias688,0001,78553,Camposanto
catalogo_colonias689,0001,78601,La Mantenedora
catalogo_colonias690,0001,78696,San Rafael
catalogo_colonias691,0001,78816,Santa Lucía
catalogo_colonias692,0001,78845,Santa María del Rincón (El Guajolote)
catalogo_colonias693,0001,78886,Palos Altos
catalogo_colonias694,0001,78914,Clavellinas
catalogo_colonias695,0001,78925,San José
catalogo_colonias696,0001,79224,El Porvenir
catalogo_colonias697,0001,79246,Camillas
catalogo_colonias698,0001,79290,Antigua Reforma
catalogo_colonias699,0001,79305,La Crúz
catalogo_colonias700,0001,79366,De La Luz
catalogo_colonias701,0001,79384,Arboledas
catalogo_colonias702,0001,79483,Jagüey de San Francisco
catalogo_colonias703,0001,79530,Puente de Tierra
catalogo_colonias704,0001,79560,Americana
catalogo_colonias705,0001,79595,Paisanos
catalogo_colonias706,0001,79625,Santa María de Guadalupe
catalogo_colonias707,0001,79650,El Manantial
catalogo_colonias708,0001,79685,El Porvenir
catalogo_colonias709,0001,79740,San José
catalogo_colonias710,0001,79786,El Trueno
catalogo_colonias711,0001,79804,Tancoltze Ojox (Tercera Sección)
catalogo_colonias712,0001,79813,Anexo Quelabitad Calabazas
catalogo_colonias713,0001,79930,Lomas de Axtla
catalogo_colonias714,0001,79957,Cuaxocoyo Uno Limontitla
catalogo_colonias715,0001,79976,Villa Lolita
catalogo_colonias716,0001,79990,Pahuayo
catalogo_colonias717,0001,80000,Centro
catalogo_colonias718,0001,80347,San Blas
catalogo_colonias719,0001,80583,Huicharabito
catalogo_colonias720,0001,80758,El Realito
catalogo_colonias721,0001,80940,El Zapote de los Gastélum
catalogo_colonias722,0001,81048,Residencial Campestre
catalogo_colonias723,0001,81248,Álamo
catalogo_colonias724,0001,81448,Fernando Irizar López
catalogo_colonias725,0001,81625,Las Tunas
catalogo_colonias726,0001,81717,El Altillo
catalogo_colonias727,0001,81878,16 de Septiembre
catalogo_colonias728,0001,81985,Gabriel Leyva Velázquez
catalogo_colonias729,0001,82129,Hacienda del Seminario
catalogo_colonias730,0001,82457,INFONAVIT Las Flores
catalogo_colonias731,0001,82685,San Lorenzo
catalogo_colonias732,0001,82710,Rincón de Ibonía
catalogo_colonias733,0001,82833,Tablón Dos
catalogo_colonias734,0001,82960,El Cajón de Piaxtla
catalogo_colonias735,0001,83000,Hermosillo Centro
catalogo_colonias736,0001,83376,Campito San Alberto
catalogo_colonias737,0001,83383,El Chamizal
catalogo_colonias738,0001,83457,Chula Vista 2 del Parque
catalogo_colonias739,0001,83577,La Ganadera
catalogo_colonias740,0001,83680,San Luis
catalogo_colonias741,0001,84066,Monarca
catalogo_colonias742,0001,84124,Santa Lucía
catalogo_colonias743,0001,84160,La Misión Residencial
catalogo_colonias744,0001,84185,Cerro La Cruz
catalogo_colonias745,0001,84269,Bicentenario
catalogo_colonias746,0001,84323,Balcón
catalogo_colonias747,0001,84393,Basucumachi
catalogo_colonias748,0001,84415,Juribana
catalogo_colonias749,0001,84504,La Loma
catalogo_colonias750,0001,84535,Basuchon
catalogo_colonias751,0001,84573,Nícora
catalogo_colonias752,0001,84670,6 de Enero
catalogo_colonias753,0001,84745,El Álamo
catalogo_colonias754,0001,84865,Norte
catalogo_colonias755,0001,85053,Real Campestre
catalogo_colonias756,0001,85265,Rosario Osuna
catalogo_colonias757,0001,85287,El Comparto
catalogo_colonias758,0001,85340,Luis Donaldo Colosio
catalogo_colonias759,0001,85425,San Geronimo
catalogo_colonias760,0001,85515,Doctores
catalogo_colonias761,0001,85564,Loma LInda
catalogo_colonias762,0001,85714,Alisoso
catalogo_colonias763,0001,85734,Basicorepa
catalogo_colonias764,0001,85835,Residencial La Huerta
catalogo_colonias765,0001,86000,Portal Del Agua
catalogo_colonias766,0001,86200,La Hacienda
catalogo_colonias767,0001,86247,América
catalogo_colonias768,0001,86340,Bicentenario
catalogo_colonias769,0001,86417,Benito Juárez 2da. Sección (Monte Alegre)
catalogo_colonias770,0001,86555,Sección 10 de Azucareros
catalogo_colonias771,0001,86615,Blancas Mariposas
catalogo_colonias772,0001,86711,Bayona
catalogo_colonias773,0001,86785,Los Giles
catalogo_colonias774,0001,86835,Santo Domingo 1ra. Sección (El Llano)
catalogo_colonias775,0001,86904,Tenosique 2000
catalogo_colonias776,0001,86998,La Esperanza
catalogo_colonias777,0001,87000,Ciudad Victoria Centro
catalogo_colonias778,0001,87255,San Antonio el Grande
catalogo_colonias779,0001,87413,Privanzas
catalogo_colonias780,0001,87505,Hacienda del Valle
catalogo_colonias781,0001,87690,Las Pilas
catalogo_colonias782,0001,87713,Tres de Abril (El Tulillo)
catalogo_colonias783,0001,87760,Tomás Yarrington
catalogo_colonias784,0001,87790,Campoamor
catalogo_colonias785,0001,87885,Candelario Reyes (San Miguel)
catalogo_colonias786,0001,87923,Adolfo López Mateos
catalogo_colonias787,0001,87949,Las Moras
catalogo_colonias788,0001,87967,La Joya de Herrera
catalogo_colonias789,0001,87988,Escondida y Atravesaño (La Escondida)
catalogo_colonias790,0001,88287,Viviendas Unidas
catalogo_colonias791,0001,88304,Los Presidentes
catalogo_colonias792,0001,88444,El Sauz
catalogo_colonias793,0001,88796,Parque Industrial American Industries Kimco
catalogo_colonias794,0001,88990,INFONAVIT la Paz
catalogo_colonias795,0001,89510,Palmas II
catalogo_colonias796,0001,89636,Miguel Hidalgo
catalogo_colonias797,0001,89670,Santa Martha
catalogo_colonias798,0001,89746,López Rayón
catalogo_colonias799,0001,89956,Nuevo Tantoán
catalogo_colonias800,0001,90000,Tlaxcala Centro
catalogo_colonias801,0001,90194,Parque Industrial Xiloxoxtla
catalogo_colonias802,0001,90354,Villa Santa Clara
catalogo_colonias803,0001,90435,Xometla
catalogo_colonias804,0001,90454,Arenal
catalogo_colonias805,0001,90508,La Palma
catalogo_colonias806,0001,90754,Domingo Arenas
catalogo_colonias807,0001,90877,Zacatecoma
catalogo_colonias808,0001,91000,Xalapa Enríquez Centro
catalogo_colonias809,0001,91249,Tlacuilolan
catalogo_colonias810,0001,91254,El Arenal
catalogo_colonias811,0001,91260,San Antonio Xoquitla
catalogo_colonias812,0001,91302,Unidad y Trabajo
catalogo_colonias813,0001,91373,Los Planes (Cerro Gordo)
catalogo_colonias814,0001,91394,Linderos
catalogo_colonias815,0001,91406,Palo Blanco
catalogo_colonias816,0001,91444,Puente Colgante
catalogo_colonias817,0001,91463,Las Casillas
catalogo_colonias818,0001,91482,Mata de Caña
catalogo_colonias819,0001,91540,Santa Rosa
catalogo_colonias820,0001,91625,Nuevo (Amatitla)
catalogo_colonias821,0001,91630,Del Maestro
catalogo_colonias822,0001,91647,Baños (El Bejuco)
catalogo_colonias823,0001,91659,Casa Blanca
catalogo_colonias824,0001,91663,4 de Octubre
catalogo_colonias825,0001,91672,Mata Grande
catalogo_colonias826,0001,91698,Los Torrentes Aeropuerto
catalogo_colonias827,0001,92025,Aguacate
catalogo_colonias828,0001,92034,Bugambilias
catalogo_colonias829,0001,92079,El Barranco
catalogo_colonias830,0001,92094,El Mirador
catalogo_colonias831,0001,92117,Loma Larga
catalogo_colonias832,0001,92138,El Limón (Lindero Grande)
catalogo_colonias833,0001,92164,El Aguacate
catalogo_colonias834,0001,92183,Felipe Ángeles
catalogo_colonias835,0001,92234,Los Altos del Metate
catalogo_colonias836,0001,92409,San Isidro
catalogo_colonias837,0001,92417,Totomoxtepec
catalogo_colonias838,0001,92443,Cerro de Ayahuint
catalogo_colonias839,0001,92475,Ejido Cedral
catalogo_colonias840,0001,92523,Clouthier
catalogo_colonias841,0001,92590,Naranjalito
catalogo_colonias842,0001,92605,Los Charcos
catalogo_colonias843,0001,92633,Ozultetla
catalogo_colonias844,0001,92665,Azoquitipa
catalogo_colonias845,0001,92672,El Coyol
catalogo_colonias846,0001,92683,El Mirador
catalogo_colonias847,0001,92727,El Ixtle Flores Magón
catalogo_colonias848,0001,92764,El Mangar
catalogo_colonias849,0001,92783,Tronconal
catalogo_colonias850,0001,92917,Sector Cuatro
catalogo_colonias851,0001,92976,El Zapote
catalogo_colonias852,0001,93005,Plan de Ayala
catalogo_colonias853,0001,93084,Puxtla
catalogo_colonias854,0001,93122,Coahuitlán
catalogo_colonias855,0001,93167,Las Palmas
catalogo_colonias856,0001,93183,El Peñón
catalogo_colonias857,0001,93308,Lomas Residencial
catalogo_colonias858,0001,93536,Francisco I. Madero
catalogo_colonias859,0001,93557,Las Flores
catalogo_colonias860,0001,93637,La Palma
catalogo_colonias861,0001,93667,Huaxtla
catalogo_colonias862,0001,93697,El Pimiento
catalogo_colonias863,0001,93700,Loma de Las Flores
catalogo_colonias864,0001,93769,La Concordia
catalogo_colonias865,0001,93789,Hidalgotitlán
catalogo_colonias866,0001,93813,El Huanal
catalogo_colonias867,0001,93829,Maestros Veracruzanos
catalogo_colonias868,0001,93884,Dos Caminos
catalogo_colonias869,0001,93904,Nueva Reforma
catalogo_colonias870,0001,93956,La Cachetada
catalogo_colonias871,0001,93986,El Centenario (El Tecolote)
catalogo_colonias872,0001,94054,Navatepec
catalogo_colonias873,0001,94107,Los Carriles
catalogo_colonias874,0001,94142,El Cebadal
catalogo_colonias875,0001,94155,El Zapote
catalogo_colonias876,0001,94167,Rincón Pintor
catalogo_colonias877,0001,94172,Rafael Guizar y Valencia
catalogo_colonias878,0001,94183,Álvaro Obregón
catalogo_colonias879,0001,94229,Contadero
catalogo_colonias880,0001,94245,Tranca Negra
catalogo_colonias881,0001,94274,Lagos de Puente Moreno
catalogo_colonias882,0001,94286,Quinta Al Andalus
catalogo_colonias883,0001,94330,Lago del Ángel Residencial
catalogo_colonias884,0001,94424,Los Naranjos
catalogo_colonias885,0001,94435,Los Reyes
catalogo_colonias886,0001,94463,Los Cafetales
catalogo_colonias887,0001,94476,Tres Ríos
catalogo_colonias888,0001,94657,Los Robles
catalogo_colonias889,0001,94760,El Mirador
catalogo_colonias890,0001,94770,Barrio Morastitla
catalogo_colonias891,0001,94782,San Lorenzo
catalogo_colonias892,0001,94804,Eyitepec
catalogo_colonias893,0001,94837,Vista Hermosa
catalogo_colonias894,0001,94902,Solidaridad
catalogo_colonias895,0001,94912,Rincón Zapote
catalogo_colonias896,0001,94922,Antorcha Campesina
catalogo_colonias897,0001,94936,El Mirador
catalogo_colonias898,0001,94954,Dos Ríos
catalogo_colonias899,0001,94975,Paso Frijol
catalogo_colonias900,0001,94984,Loma Tigra (Mata la Tigra)
catalogo_colonias901,0001,94993,Santa Lucía (Las Playas)
catalogo_colonias902,0001,95026,La Palma
catalogo_colonias903,0001,95039,Xiujtempa
catalogo_colonias904,0001,95043,Xometla
catalogo_colonias905,0001,95066,Tlanestla
catalogo_colonias906,0001,95098,Benito Juárez
catalogo_colonias907,0001,95200,Las Lajitas
catalogo_colonias908,0001,95226,Mata de Lázaro
catalogo_colonias909,0001,95244,La Isleta de Panamá (Punta Isleta)
catalogo_colonias910,0001,95263,El Martillo
catalogo_colonias911,0001,95295,Bajada de los Apompos
catalogo_colonias912,0001,95340,Enrique Ramos Rodríguez
catalogo_colonias913,0001,95358,El Renacimiento
catalogo_colonias914,0001,95426,La Sayulita
catalogo_colonias915,0001,95435,Majapa (Mata Lagarto)
catalogo_colonias916,0001,95447,Abrevadero
catalogo_colonias917,0001,95458,Juan de la Luz Enríquez (Los Tenates)
catalogo_colonias918,0001,95462,Cuauhtemoc
catalogo_colonias919,0001,95563,La Gloria
catalogo_colonias920,0001,95597,Pueblo Nuevo
catalogo_colonias921,0001,95609,La Sabana Carame
catalogo_colonias922,0001,95634,Niños Héroes
catalogo_colonias923,0001,95657,La Peña
catalogo_colonias924,0001,95673,Teocalli
catalogo_colonias925,0001,95818,Laguneta
catalogo_colonias926,0001,95848,El Pital
catalogo_colonias927,0001,95855,Los Acahuales
catalogo_colonias928,0001,95873,Tebanca
catalogo_colonias929,0001,95922,Cuilonia
catalogo_colonias930,0001,95935,Huazuntlán
catalogo_colonias931,0001,95955,Santanón Rodríguez
catalogo_colonias932,0001,95969,Lázaro Cárdenas del Río
catalogo_colonias933,0001,95983,Nuevo
catalogo_colonias934,0001,96010,Villas Acayucan
catalogo_colonias935,0001,96132,Vista Hermosa
catalogo_colonias936,0001,96150,Nueva Esperanza
catalogo_colonias937,0001,96166,San Judas Tadeo
catalogo_colonias938,0001,96173,El Pedregal
catalogo_colonias939,0001,96192,José María Pino Suárez
catalogo_colonias940,0001,96335,Tierra Colorada
catalogo_colonias941,0001,96345,La Bomba
catalogo_colonias942,0001,96360,Los Pinos
catalogo_colonias943,0001,96367,Guayabal
catalogo_colonias944,0001,96373,San Lorenzo Mezcalapa
catalogo_colonias945,0001,96395,Quince de Agosto
