id,clave_identificacion,descripcion,clave_transporte
catalogos_estaciones2230,EF1549,Tacuba,04
catalogos_estaciones2231,EF1550,Naucalpan,04
catalogos_estaciones2232,EF1551,Molinito,04
catalogos_estaciones2233,EF1552,Rio Hondo,04
catalogos_estaciones2234,EF1553,Monte,04
catalogos_estaciones2235,EF1554,San Bartolito,04
catalogos_estaciones2236,EF1555,Dos Ríos,04
catalogos_estaciones2237,EF1556,Nava,04
catalogos_estaciones2238,EF1557,Laurel,04
catalogos_estaciones2239,EF1558,San Martin,04
catalogos_estaciones2240,EF1559,La Cima,04
catalogos_estaciones2241,EF1560,Salazar,04
catalogos_estaciones2242,EF1561,Carretera,04
catalogos_estaciones2243,EF1562,Fresno,04
catalogos_estaciones2244,EF1563,Jajalpa,04
catalogos_estaciones2245,EF1564,Ocoyoacac,04
catalogos_estaciones2246,EF1565,Maclovio Herrera,04
catalogos_estaciones2247,EF1566,Lerma,04
catalogos_estaciones2248,EF1567,Doña Rosa,04
catalogos_estaciones2249,EF1568,Toluca,04
catalogos_estaciones2250,EF1569,Palmillas,04
catalogos_estaciones2251,EF1570,Mina México,04
catalogos_estaciones2252,EF1571,Santa Juana,04
catalogos_estaciones2253,EF1572,Del Rio,04
catalogos_estaciones2254,EF1573,Toxico,04
catalogos_estaciones2255,EF1574,Ixtlahuaca,04
catalogos_estaciones2256,EF1575,Vaquería,04
catalogos_estaciones2257,EF1576,Tepatitlán,04
catalogos_estaciones2258,EF1577,Flor de Maria,04
catalogos_estaciones2259,EF1578,Atlacomulco,04
catalogos_estaciones2260,EF1579,Manto,04
catalogos_estaciones2261,EF1580,Tepeolilco,04
catalogos_estaciones2262,EF1581,Bassoco,04
catalogos_estaciones2263,EF1582,Venta del Aire,04
catalogos_estaciones2264,EF1583,Tultenango,04
catalogos_estaciones2265,EF1584,Puerto de Medina,04
catalogos_estaciones2266,EF1585,Alberto Garduro,04
catalogos_estaciones2267,EF1586,Contepec,04
catalogos_estaciones2268,EF1587,Agua Buena,04
catalogos_estaciones2269,EF1588,Colorado,04
catalogos_estaciones2270,EF1589,Los Lirios,04
catalogos_estaciones2271,EF1590,Pateo,04
catalogos_estaciones2272,EF1591,Pomoca,04
catalogos_estaciones2273,EF1592,Apeo,04
catalogos_estaciones2274,EF1593,Tumgadero,04
catalogos_estaciones2275,EF1594,El Jejero,04
catalogos_estaciones2276,EF1595,Maravito,04
catalogos_estaciones2277,EF1596,Nicolasito,04
catalogos_estaciones2278,EF1597,San Antonio,04
catalogos_estaciones2279,EF1598,Gigantes,04
catalogos_estaciones2280,EF1599,Zirizicuaro,04
catalogos_estaciones2281,EF1600,Arena Blanca,04
catalogos_estaciones2282,EF1601,Tarandacuao,04
catalogos_estaciones2283,EF1602,Arroyo de la Luna,04
catalogos_estaciones2284,EF1603,Juan J. Franco,04
catalogos_estaciones2285,EF1604,Miguel G. Navarro,04
catalogos_estaciones2286,EF1605,Acambaro,04
catalogos_estaciones2287,EF1606,General Felipe Ángeles,04
catalogos_estaciones2288,EF1607,Costura,04
catalogos_estaciones2289,EF1608,Alvarez,04
catalogos_estaciones2290,EF1609,Andocutin,04
catalogos_estaciones2291,EF1610,Huingo,04
catalogos_estaciones2292,EF1611,Coro,04
catalogos_estaciones2293,EF1612,Querendaro,04
catalogos_estaciones2294,EF1613,Zinzimeo,04
catalogos_estaciones2295,EF1614,El Plan,04
catalogos_estaciones2296,EF1615,Quirio,04
catalogos_estaciones2297,EF1616,Charo,04
catalogos_estaciones2298,EF1617,La Goleta,04
catalogos_estaciones2299,EF1618,Atapaneo,04
catalogos_estaciones2300,EF1619,El Pilila,04
catalogos_estaciones2301,EF1620,Morelia,04
catalogos_estaciones2302,EF1621,La Huerta,04
catalogos_estaciones2303,EF1622,Coinztzio,04
catalogos_estaciones2304,EF1623,Jacuaro,04
catalogos_estaciones2305,EF1624,Noriega,04
catalogos_estaciones2306,EF1625,Tiripetio,04
catalogos_estaciones2307,EF1626,San Jose Coapa,04
catalogos_estaciones2308,EF1627,Lagunillas,04
catalogos_estaciones2309,EF1628,La Caja,04
catalogos_estaciones2310,EF1629,Fontezuela,04
catalogos_estaciones2311,EF1630,Chapultepec,04
catalogos_estaciones2312,EF1631,Pátzcuaro,04
catalogos_estaciones2313,EF1632,Parco,04
catalogos_estaciones2314,EF1633,Bonilla,04
catalogos_estaciones2315,EF1634,San Pablo,04
catalogos_estaciones2316,EF1635,Ajuno,04
catalogos_estaciones2317,EF1636,Lago Zirahuen,04
catalogos_estaciones2318,EF1637,Copandaro,04
catalogos_estaciones2319,EF1638,Ajambaran,04
catalogos_estaciones2320,EF1639,Jujucato,04
catalogos_estaciones2321,EF1640,Tarascón,04
catalogos_estaciones2322,EF1641,Paranguitiro,04
catalogos_estaciones2323,EF1642,Las Palomas,04
catalogos_estaciones2324,EF1643,Zurumucapio,04
catalogos_estaciones2325,EF1644,Conuy,04
catalogos_estaciones2326,EF1645,Aristeo,04
catalogos_estaciones2327,EF1646,Caltzontzin,04
catalogos_estaciones2328,EF1647,Cienfuegos,04
catalogos_estaciones2329,EF1648,Canacha,04
catalogos_estaciones2330,EF1649,Ziracuaretiro,04
catalogos_estaciones2331,EF1650,Patuam,04
catalogos_estaciones2332,EF1651,Taretan,04
catalogos_estaciones2333,EF1652,Plan Sexenal,04
catalogos_estaciones2334,EF1653,La Purísima,04
catalogos_estaciones2335,EF1654,Chupangujo,04
catalogos_estaciones2336,EF1655,Alberto Arenal Banuet,04
catalogos_estaciones2337,EF1656,Hoyo del Aire,04
catalogos_estaciones2338,EF1657,Tomendan,04
catalogos_estaciones2339,EF1658,Tipitaro,04
catalogos_estaciones2340,EF1659,Las Pilas,04
catalogos_estaciones2341,EF1660,El Jabalí,04
catalogos_estaciones2342,EF1661,Mirador,04
catalogos_estaciones2343,EF1662,Nuevo Urechp,04
catalogos_estaciones2344,EF1663,Huarenitzio,04
catalogos_estaciones2345,EF1664,Casilda,04
catalogos_estaciones2346,EF1665,Lombardia,04
catalogos_estaciones2347,EF1666,Maguizabal,04
catalogos_estaciones2348,EF1667,El Marques,04
catalogos_estaciones2349,EF1668,Nueva Italia,04
catalogos_estaciones2350,EF1669,Cussi,04
catalogos_estaciones2351,EF1670,Corondiro,04
catalogos_estaciones2352,EF1671,El Ceridor,04
catalogos_estaciones2353,EF1672,Antúnez,04
catalogos_estaciones2354,EF1673,Paracuaro,04
catalogos_estaciones2355,EF1674,El Junco,04
catalogos_estaciones2356,EF1675,Apatzingán,04
catalogos_estaciones2357,EF1676,Tlalnepantla,04
catalogos_estaciones2358,EF1677,Betti,04
catalogos_estaciones2359,EF1678,Monte Prieto,04
catalogos_estaciones2360,EF1679,Manzana,04
catalogos_estaciones2361,EF1680,San Cristóbal,04
catalogos_estaciones2362,EF1681,Chamacuaro,04
catalogos_estaciones2363,EF1682,San Agustín,04
catalogos_estaciones2364,EF1683,Guzman,04
catalogos_estaciones2365,EF1684,La Rancherita,04
catalogos_estaciones2366,EF1685,Salvatierra,04
catalogos_estaciones2367,EF1686,Corral,04
catalogos_estaciones2368,EF1687,LA Moncada,04
catalogos_estaciones2369,EF1688,Panales,04
catalogos_estaciones2370,EF1689,Cacalote,04
catalogos_estaciones2371,EF1690,Ojo Seco,04
catalogos_estaciones2372,EF1691,Tamayo,04
catalogos_estaciones2373,EF1692,Bajío,04
catalogos_estaciones2374,EF1693,Milpa Vieja,04
catalogos_estaciones2375,EF1694,Boulevard Celaya,04
catalogos_estaciones2376,EF1695,Santa Rita,04
catalogos_estaciones2377,EF1696,Mendoza,04
catalogos_estaciones2378,EF1697,San Juan de la Vega,04
catalogos_estaciones2379,EF1698,Uruapan,04
catalogos_estaciones2380,EF1699,El Oro,04
catalogos_estaciones2381,EF1700,Gambara,04
catalogos_estaciones2382,EF1701,Capirio,04
catalogos_estaciones2383,EF1702,Limoncito,04
catalogos_estaciones2384,EF1703,Los Ranchos,04
catalogos_estaciones2385,EF1704,La Vinata,04
catalogos_estaciones2386,EF1705,Las Caras,04
catalogos_estaciones2387,EF1706,Los Chivos,04
catalogos_estaciones2388,EF1707,Las Cruces,04
catalogos_estaciones2389,EF1708,Infiernillo,04
catalogos_estaciones2390,EF1709,Ing. J. M. Aguirre,04
catalogos_estaciones2391,EF1710,El Salvador,04
catalogos_estaciones2392,EF1711,El Panamá,04
catalogos_estaciones2393,EF1712,Las Minas,04
catalogos_estaciones2394,EF1713,Lázaro Cárdenas,04
catalogos_estaciones2395,EF1714,Chamuco,04
catalogos_estaciones2396,EF1715,Campo Hermoso,04
catalogos_estaciones2397,EF1716,Caredo,04
catalogos_estaciones2398,EF1717,Seguio,04
catalogos_estaciones2399,EF1718,Tarimoro,04
catalogos_estaciones2400,EF1719,Irimbo,04
catalogos_estaciones2401,EF1720,Aporo,04
catalogos_estaciones2402,EF1721,Alvarado,04
catalogos_estaciones2403,EF1722,Arguello,04
catalogos_estaciones2404,EF1723,Oyamel,04
catalogos_estaciones2405,EF1724,El Sanudo,04
catalogos_estaciones2406,EF1725,La Junta,04
catalogos_estaciones2407,EF1726,Ocampo,04
catalogos_estaciones2408,EF1727,Hernandez,04
catalogos_estaciones2409,EF1728,Tuxpan,04
catalogos_estaciones2410,EF1729,Sirahuato,04
catalogos_estaciones2411,EF1730,Purua,04
catalogos_estaciones2412,EF1731,Curungueo,04
catalogos_estaciones2413,EF1732,Zitácuaro,04
catalogos_estaciones2414,EF1733,Anguangeo,04
catalogos_estaciones2415,EF1734,La Cuadrilla,04
catalogos_estaciones2416,EF1735,Troya,04
catalogos_estaciones2417,EF1736,Baca,04
catalogos_estaciones2418,EF1737,Marportin,04
catalogos_estaciones2419,EF1738,Dorado,04
catalogos_estaciones2420,EF1739,La Mansa,04
catalogos_estaciones2421,EF1740,Morita,04
catalogos_estaciones2422,EF1741,Adela,04
catalogos_estaciones2423,EF1742,El Cobero,04
catalogos_estaciones2424,EF1743,Ejido Querita,04
catalogos_estaciones2425,EF1744,Bomera,04
catalogos_estaciones2426,EF1745,General Ángeles,04
catalogos_estaciones2427,EF1746,Mayurana,04
catalogos_estaciones2428,EF1747,Parral,04
catalogos_estaciones2429,EF1748,Fluorita,04
catalogos_estaciones2430,EF1749,Zenzontle,04
catalogos_estaciones2431,EF1750,La Vencedora,04
catalogos_estaciones2432,EF1751,Borjas,04
catalogos_estaciones2433,EF1752,Roncesvalles,04
catalogos_estaciones2434,EF1753,Peinado,04
catalogos_estaciones2435,EF1754,Cuevas,04
catalogos_estaciones2436,EF1755,Catarinas,04
catalogos_estaciones2437,EF1756,Piloncillos,04
catalogos_estaciones2438,EF1757,Paloma,04
catalogos_estaciones2439,EF1758,Rosario,04
catalogos_estaciones2440,EF1759,Santa Bárbara,04
catalogos_estaciones2441,EF1760,San Francisco del Oro,04
catalogos_estaciones2442,EF1761,Ojinaga,04
catalogos_estaciones2443,EF1762,San Uriel,04
catalogos_estaciones2444,EF1763,Chapo,04
catalogos_estaciones2445,EF1764,La Hula,04
catalogos_estaciones2446,EF1765,Lagunitas,04
catalogos_estaciones2447,EF1766,Volcanes,04
catalogos_estaciones2448,EF1767,Chilicote,04
catalogos_estaciones2449,EF1768,Pulpito,04
catalogos_estaciones2450,EF1769,Falomia,04
catalogos_estaciones2451,EF1770,Picachos,04
catalogos_estaciones2452,EF1771,San Sostenes,04
catalogos_estaciones2453,EF1772,Colonias,04
catalogos_estaciones2454,EF1773,Encantada,04
catalogos_estaciones2455,EF1774,Morreon,04
catalogos_estaciones2456,EF1775,Trancas,04
catalogos_estaciones2457,EF1776,Aldama,04
catalogos_estaciones2458,EF1777,Muller,04
catalogos_estaciones2459,EF1778,Tabalaopa,04
catalogos_estaciones2460,EF1779,Chihuahua,04
catalogos_estaciones2461,EF1780,Fresno,04
catalogos_estaciones2462,EF1781,Salas,04
catalogos_estaciones2463,EF1782,Palomas,04
catalogos_estaciones2464,EF1783,Araiza,04
catalogos_estaciones2465,EF1784,Santa Isabel,04
catalogos_estaciones2466,EF1785,Baeza,04
catalogos_estaciones2467,EF1786,Nopalera,04
catalogos_estaciones2468,EF1787,Chavarria,04
catalogos_estaciones2469,EF1788,San Andrés,04
catalogos_estaciones2470,EF1789,Aldana,04
catalogos_estaciones2471,EF1790,Mesa,04
catalogos_estaciones2472,EF1791,Bustillos,04
catalogos_estaciones2473,EF1792,Anáhuac,04
catalogos_estaciones2474,EF1793,Colonia Anáhuac,04
catalogos_estaciones2475,EF1794,Cuauhtémoc,04
catalogos_estaciones2476,EF1795,Casa Colorada,04
catalogos_estaciones2477,EF1796,Cima,04
catalogos_estaciones2478,EF1797,Pedernales,04
catalogos_estaciones2479,EF1798,Rosario,04
catalogos_estaciones2480,EF1799,La Junta,04
catalogos_estaciones2481,EF1800,Miraca,04
catalogos_estaciones2482,EF1801,La Unión,04
catalogos_estaciones2483,EF1802,González,04
catalogos_estaciones2484,EF1803,Terrero,04
catalogos_estaciones2485,EF1804,Vergel,04
catalogos_estaciones2486,EF1805,Pichachic,04
catalogos_estaciones2487,EF1806,Ataros,04
catalogos_estaciones2488,EF1807,Treviño,04
catalogos_estaciones2489,EF1808,Pinera,04
catalogos_estaciones2490,EF1809,San Juanito,04
catalogos_estaciones2491,EF1810,Cuesta Prieta,04
catalogos_estaciones2492,EF1811,Poblado Bocoyna,04
catalogos_estaciones2493,EF1812,Bocoyna,04
catalogos_estaciones2494,EF1813,Creel,04
catalogos_estaciones2495,EF1814,Sanchez,04
catalogos_estaciones2496,EF1815,Federico Lopez,04
catalogos_estaciones2497,EF1816,Pitorreal,04
catalogos_estaciones2498,EF1817,Nacaibo,04
catalogos_estaciones2499,EF1818,Divisadero,04
catalogos_estaciones2500,EF1819,Ing. Francisco M. Tosno,04
catalogos_estaciones2501,EF1820,Posada Barrancas,04
catalogos_estaciones2502,EF1821,San Rafael,04
catalogos_estaciones2503,EF1822,Chihuahuicame,04
catalogos_estaciones2504,EF1823,Cuiteco,04
catalogos_estaciones2505,EF1824,Bahuichivo,04
catalogos_estaciones2506,EF1825,Irigoyen,04
catalogos_estaciones2507,EF1826,Parajes,04
catalogos_estaciones2508,EF1827,Soledad,04
catalogos_estaciones2509,EF1828,Temoris,04
catalogos_estaciones2510,EF1829,Julio Ornelas,04
catalogos_estaciones2511,EF1830,Tacuina,04
catalogos_estaciones2512,EF1831,Santo Niño,04
catalogos_estaciones2513,EF1832,Jesus Cruz,04
catalogos_estaciones2514,EF1833,Descango,04
catalogos_estaciones2515,EF1834,Ing. Luis Covarrubias,04
catalogos_estaciones2516,EF1835,Los Pozos,04
catalogos_estaciones2517,EF1836,Aguacaliente,04
catalogos_estaciones2518,EF1837,Loreto,04
catalogos_estaciones2519,EF1838,La Laguna,04
catalogos_estaciones2520,EF1839,Ing. Heriberto Valdez,04
catalogos_estaciones2521,EF1840,El Fuerte,04
catalogos_estaciones2522,EF1841,Norotes,04
catalogos_estaciones2523,EF1842,Vega,04
catalogos_estaciones2524,EF1843,Sufragio,04
catalogos_estaciones2525,EF1844,Charay,04
catalogos_estaciones2526,EF1845,Constancia,04
catalogos_estaciones2527,EF1846,Cerrillos,04
catalogos_estaciones2528,EF1847,Santa Rosa,04
catalogos_estaciones2529,EF1848,Jiquilpan,04
catalogos_estaciones2530,EF1849,Los Mochis,04
catalogos_estaciones2531,EF1850,Topolobampo,04
catalogos_estaciones2532,EF1851,Basuchil,04
catalogos_estaciones2533,EF1852,San Isidro,04
catalogos_estaciones2534,EF1853,Girasol,04
catalogos_estaciones2535,EF1854,Santo Tomas,04
catalogos_estaciones2536,EF1855,Placa KM. DA-48,04
catalogos_estaciones2537,EF1856,Tejolocachic,04
catalogos_estaciones2538,EF1857,Matachic,04
catalogos_estaciones2539,EF1858,Loma,04
catalogos_estaciones2540,EF1859,Maulas,04
catalogos_estaciones2541,EF1860,Temosachic,04
catalogos_estaciones2542,EF1861,Yepomera,04
catalogos_estaciones2543,EF1862,Rincon,04
catalogos_estaciones2544,EF1863,Las Varas,04
catalogos_estaciones2545,EF1864,El Preson,04
catalogos_estaciones2546,EF1865,Madera,04
catalogos_estaciones2547,EF1866,El Rastro,04
catalogos_estaciones2548,EF1867,Cebadilla,04
catalogos_estaciones2549,EF1868,La Herradura,04
catalogos_estaciones2550,EF1869,"Colonia ""Año de Hidalgo""",04
catalogos_estaciones2551,EF1870,Babicora,04
catalogos_estaciones2552,EF1871,Ojo,04
catalogos_estaciones2553,EF1872,Drake,04
catalogos_estaciones2554,EF1873,Chico,04
catalogos_estaciones2555,EF1874,Aguilar,04
catalogos_estaciones2556,EF1875,Cumbre,04
catalogos_estaciones2557,EF1876,Caballo,04
catalogos_estaciones2558,EF1877,Bellavista,04
catalogos_estaciones2559,EF1878,Aguaje,04
catalogos_estaciones2560,EF1879,Riba,04
catalogos_estaciones2561,EF1880,Cuevitas,04
catalogos_estaciones2562,EF1881,Rucio,04
catalogos_estaciones2563,EF1882,Santa Rosa,04
catalogos_estaciones2564,EF1883,Maya Ortiz,04
catalogos_estaciones2565,EF1884,San Diego,04
catalogos_estaciones2566,EF1885,Achondo,04
catalogos_estaciones2567,EF1886,Colonia Madero,04
catalogos_estaciones2568,EF1887,Nuevo Casas Grandes,04
catalogos_estaciones2569,EF1888,Guzman,04
catalogos_estaciones2570,EF1889,San Blas,04
catalogos_estaciones2571,EF1890,Barreal,04
catalogos_estaciones2572,EF1891,Placa KM. QA-490,04
catalogos_estaciones2573,EF1892,Médanos,04
catalogos_estaciones2574,EF1893,Mezquite,04
catalogos_estaciones2575,EF1894,Sapello,04
catalogos_estaciones2576,EF1895,Méndez,04
catalogos_estaciones2577,EF1896,Ciudad Juárez,04
catalogos_estaciones2578,EF1897,Piedras Negras,04
catalogos_estaciones2579,EF1898,Fuente,04
catalogos_estaciones2580,EF1899,Cantú,04
catalogos_estaciones2581,EF1900,Rio Escondido,04
catalogos_estaciones2582,EF1901,Placa KM. R-29,04
catalogos_estaciones2583,EF1902,Navas,04
catalogos_estaciones2584,EF1903,Allende,04
catalogos_estaciones2585,EF1904,Los Rosales,04
catalogos_estaciones2586,EF1905,Calatrava,04
catalogos_estaciones2587,EF1906,Las Blancas,04
catalogos_estaciones2588,EF1907,Peyotes,04
catalogos_estaciones2589,EF1908,Silencio,04
catalogos_estaciones2590,EF1909,Puente Negro,04
catalogos_estaciones2591,EF1910,Blanco,04
catalogos_estaciones2592,EF1911,Sabinas,04
catalogos_estaciones2593,EF1912,Mezquital,04
catalogos_estaciones2594,EF1913,San Fernando,04
catalogos_estaciones2595,EF1914,Barroteran,04
catalogos_estaciones2596,EF1915,Aura,04
catalogos_estaciones2597,EF1916,Lechuguilla,04
catalogos_estaciones2598,EF1917,Obayos,04
catalogos_estaciones2599,EF1918,Manuel M. Rodriguez,04
catalogos_estaciones2600,EF1919,Hermanas,04
catalogos_estaciones2601,EF1920,Tapado,04
catalogos_estaciones2602,EF1921,Adjuntas,04
catalogos_estaciones2603,EF1922,Agustín Espinoza,04
catalogos_estaciones2604,EF1923,Ciudad Frontera,04
catalogos_estaciones2605,EF1924,Fierro,04
catalogos_estaciones2606,EF1925,Dolomita,04
catalogos_estaciones2607,EF1926,Castaño,04
catalogos_estaciones2608,EF1927,Bocatoche,04
catalogos_estaciones2609,EF1928,Gloria,04
catalogos_estaciones2610,EF1929,Dezago,04
catalogos_estaciones2611,EF1930,Bajan,04
catalogos_estaciones2612,EF1931,Joya,04
catalogos_estaciones2613,EF1932,Sierra Azul,04
catalogos_estaciones2614,EF1933,Espinazo,04
catalogos_estaciones2615,EF1934,La Popa,04
catalogos_estaciones2616,EF1935,General Coss,04
catalogos_estaciones2617,EF1936,Carlos Pereyra,04
catalogos_estaciones2618,EF1937,Anhelo,04
catalogos_estaciones2619,EF1938,Bravo,04
catalogos_estaciones2620,EF1939,Mesillas,04
catalogos_estaciones2621,EF1940,Roca,04
catalogos_estaciones2622,EF1941,Los Ixtles,04
catalogos_estaciones2623,EF1942,Higo,04
catalogos_estaciones2624,EF1943,Zertuche,04
catalogos_estaciones2625,EF1944,Rio,04
catalogos_estaciones2626,EF1945,Morelos,04
catalogos_estaciones2627,EF1946,Zaragoza,04
catalogos_estaciones2628,EF1947,Dávila,04
catalogos_estaciones2629,EF1948,Nogalera,04
catalogos_estaciones2630,EF1949,Teresita,04
catalogos_estaciones2631,EF1950,Borrados,04
catalogos_estaciones2632,EF1951,Trasquilla,04
catalogos_estaciones2633,EF1952,San Carlos,04
catalogos_estaciones2634,EF1953,Nueva Palestina,04
catalogos_estaciones2635,EF1954,El Pilar,04
catalogos_estaciones2636,EF1955,Cuevitas,04
catalogos_estaciones2637,EF1956,Ciudad Acura,04
catalogos_estaciones2638,EF1957,Rosita,04
catalogos_estaciones2639,EF1958,Las Esperanzas,04
catalogos_estaciones2640,EF1959,Mota,04
catalogos_estaciones2641,EF1960,Ranchería,04
catalogos_estaciones2642,EF1961,El Cedro,04
catalogos_estaciones2643,EF1962,Palau,04
catalogos_estaciones2644,EF1963,Zamora,04
catalogos_estaciones2645,EF1964,Muzquiz,04
catalogos_estaciones2646,EF1965,Pozuelos,04
catalogos_estaciones2647,EF1966,Manuel Aguirre,04
catalogos_estaciones2648,EF1967,Nadadores,04
catalogos_estaciones2649,EF1968,Águila,04
catalogos_estaciones2650,EF1969,Celemania,04
catalogos_estaciones2651,EF1970,Polka,04
catalogos_estaciones2652,EF1971,Lamadrid,04
catalogos_estaciones2653,EF1972,Boquillas,04
catalogos_estaciones2654,EF1973,Placa KM. AD-59,04
catalogos_estaciones2655,EF1974,Cuatro Ciénegas,04
catalogos_estaciones2656,EF1975,Placa KM. RD-76,04
catalogos_estaciones2657,EF1976,Divisadero,04
catalogos_estaciones2658,EF1977,Doblones,04
catalogos_estaciones2659,EF1978,Socorro,04
catalogos_estaciones2660,EF1979,Los Belloc,04
catalogos_estaciones2661,EF1980,Juncal,04
catalogos_estaciones2662,EF1981,Zacatosa,04
catalogos_estaciones2663,EF1982,Arocha,04
catalogos_estaciones2664,EF1983,Las Monjas,04
catalogos_estaciones2665,EF1984,Magueyal,04
catalogos_estaciones2666,EF1985,La Curva,04
catalogos_estaciones2667,EF1986,La Víbora,04
catalogos_estaciones2668,EF1987,Pedro Ortegón,04
catalogos_estaciones2669,EF1988,Patrimonio,04
catalogos_estaciones2670,EF1989,Americanos,04
catalogos_estaciones2671,EF1990,El Rey,04
catalogos_estaciones2672,EF1991,Avante Ahmsa,04
catalogos_estaciones2673,EF1992,Presa,04
catalogos_estaciones2674,EF1993,El Oro,04
catalogos_estaciones2675,EF1994,Rincón,04
catalogos_estaciones2676,EF1995,Estanque,04
catalogos_estaciones2677,EF1996,Quimbalete,04
catalogos_estaciones2678,EF1997,Escape Carrillo,04
catalogos_estaciones2679,EF1998,Carrillo,04
catalogos_estaciones2680,EF1999,La Morita,04
catalogos_estaciones2681,EF2000,Mercurio,04
catalogos_estaciones2682,EF2001,Lorenzo,04
catalogos_estaciones2683,EF2002,La India,04
catalogos_estaciones2684,EF2003,Agujita,04
catalogos_estaciones2685,EF2004,Cloete,04
catalogos_estaciones2686,EF2005,Palau,04
catalogos_estaciones2687,EF2006,La Puerta,04
catalogos_estaciones2688,EF2007,Sierra Mojada,04
catalogos_estaciones2689,EF2008,Martin G. Rodriguez,04
catalogos_estaciones2690,EF2009,Química El Rey,04
catalogos_estaciones2691,EF2010,Tenayuca,04
catalogos_estaciones2692,EF2011,Espuela La Villa,04
catalogos_estaciones2693,EF2012,Xalostoc,04
catalogos_estaciones2694,EF2013,Ecatepec,04
catalogos_estaciones2695,EF2014,Tepexpan,04
catalogos_estaciones2696,EF2015,Xometla,04
catalogos_estaciones2697,EF2016,Teotihuacán,04
catalogos_estaciones2698,EF2017,Otumba Mexicano,04
catalogos_estaciones2699,EF2018,La Palma,04
catalogos_estaciones2700,EF2019,Ometusco,04
catalogos_estaciones2701,EF2020,Xala,04
catalogos_estaciones2702,EF2021,Irolo Mexicano,04
catalogos_estaciones2703,EF2022,Acopinalco,04
catalogos_estaciones2704,EF2023,Apan,04
catalogos_estaciones2705,EF2024,Tetlepayac,04
catalogos_estaciones2706,EF2025,Soltepec,04
catalogos_estaciones2707,EF2026,Cobrito,04
catalogos_estaciones2708,EF2027,Calderon Norte,04
catalogos_estaciones2709,EF2028,Calderon Sur,04
catalogos_estaciones2710,EF2029,Guadalupe,04
catalogos_estaciones2711,EF2030,Muroz,04
catalogos_estaciones2712,EF2031,Apizaco,04
catalogos_estaciones2713,EF2032,Tocha,04
catalogos_estaciones2714,EF2033,Acocotla,04
catalogos_estaciones2715,EF2034,Huamatlan,04
catalogos_estaciones2716,EF2035,Tamariz,04
catalogos_estaciones2717,EF2036,San Marcos,04
catalogos_estaciones2718,EF2037,Moctezuma,04
catalogos_estaciones2719,EF2038,Rinconada,04
catalogos_estaciones2720,EF2039,Aljibes,04
catalogos_estaciones2721,EF2040,San Juan Atenco,04
catalogos_estaciones2722,EF2041,San Andrés,04
catalogos_estaciones2723,EF2042,San Pedro,04
catalogos_estaciones2724,EF2043,Santa Maria Techicalco,04
catalogos_estaciones2725,EF2044,Jesus de Nazareno,04
catalogos_estaciones2726,EF2045,Los Reyes,04
catalogos_estaciones2727,EF2046,Esperanza,04
catalogos_estaciones2728,EF2047,Boca del Monte,04
catalogos_estaciones2729,EF2048,Galera,04
catalogos_estaciones2730,EF2049,Alta Luz,04
catalogos_estaciones2731,EF2050,Bota,04
catalogos_estaciones2732,EF2051,Maltrata,04
catalogos_estaciones2733,EF2052,Balastrera,04
catalogos_estaciones2734,EF2053,Encinar,04
catalogos_estaciones2735,EF2054,Santa Rosa,04
catalogos_estaciones2736,EF2055,Nogales,04
catalogos_estaciones2737,EF2056,Rio Blanco,04
catalogos_estaciones2738,EF2057,Orizaba,04
catalogos_estaciones2739,EF2058,Molino,04
catalogos_estaciones2740,EF2059,Sumidero,04
catalogos_estaciones2741,EF2060,Metlac,04
catalogos_estaciones2742,EF2061,Fortín,04
catalogos_estaciones2743,EF2062,Córdoba,04
catalogos_estaciones2744,EF2063,Peruela,04
catalogos_estaciones2745,EF2064,Paraje Nuevo,04
catalogos_estaciones2746,EF2065,Potrero,04
catalogos_estaciones2747,EF2066,Atoyac,04
catalogos_estaciones2748,EF2067,San Alejo,04
catalogos_estaciones2749,EF2068,Las Palomas,04
catalogos_estaciones2750,EF2069,Paso del Macho,04
catalogos_estaciones2751,EF2070,Camarón,04
catalogos_estaciones2752,EF2071,Mata de Agua,04
catalogos_estaciones2753,EF2072,Soledad,04
catalogos_estaciones2754,EF2073,Manlio Favio Altamirano,04
catalogos_estaciones2755,EF2074,Mata Loma,04
catalogos_estaciones2756,EF2075,Santa Rita,04
catalogos_estaciones2757,EF2076,Tejería,04
catalogos_estaciones2758,EF2077,El Laurelal,04
catalogos_estaciones2759,EF2078,Santa Cruz,04
catalogos_estaciones2760,EF2079,Santa Ana,04
catalogos_estaciones2761,EF2080,Teolocholco,04
catalogos_estaciones2762,EF2081,Zacatelco,04
catalogos_estaciones2763,EF2082,Panzacola,04
catalogos_estaciones2764,EF2083,San Antonio Soledad,04
catalogos_estaciones2765,EF2084,La Cañada Morelos,04
catalogos_estaciones2766,EF2085,Puente Colorado,04
catalogos_estaciones2767,EF2086,Vaquería I,04
catalogos_estaciones2768,EF2087,Huaxtitla,04
catalogos_estaciones2769,EF2088,Acultzingo,04
catalogos_estaciones2770,EF2089,Mezquite,04
catalogos_estaciones2771,EF2090,Tecamalucan,04
catalogos_estaciones2772,EF2091,Encinar,04
catalogos_estaciones2773,EF2092,Tecámac,04
catalogos_estaciones2774,EF2093,Nogales,04
catalogos_estaciones2775,EF2094,Encina,04
catalogos_estaciones2776,EF2095,Agua Zarca,04
catalogos_estaciones2777,EF2096,Casita,04
